RowNumber,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,balance_salary_ratio,products_per_year,age_group,engagement_score,credit_score_band,is_zero_balance,high_value_customer,tenure_stability,age_tenure_ratio,inactive_high_balance,clv_estimated,Exited
5799,18622558,525,1,1,63,6,27095.01,2,1,1,12355.08,2.192848379097578,0.2857142857142857,3,0.85,0,0,0,2,9.0,0,768.39,0
5800,11841446,573,0,0,29,1,0.0,2,0,1,156302.04,0.0,1.0,0,0.65,0,1,0,0,14.5,0,5000.0,0
5801,12682817,389,0,0,78,3,215958.72,1,0,0,164539.49,1.3124959090616541,0.25,3,0.075,0,0,1,1,19.5,1,5000.0,0
5802,15880680,376,1,0,71,2,0.0,2,1,1,143145.68,0.0,0.6666666666666666,3,0.85,0,1,0,0,23.666666666666668,0,5000.0,0
5803,12047640,589,2,1,57,7,154343.95,1,1,1,114429.28,1.3488033936472061,0.125,2,0.775,1,0,0,2,7.125,0,5000.0,0
5804,13971316,423,1,0,51,7,81993.34,2,0,0,56436.34,1.4528207743313204,0.25,2,0.15,0,0,0,2,6.375,1,3698.6,1
5805,18471662,778,1,0,59,1,91586.73,2,0,0,37750.17,2.4260633511491165,1.0,2,0.15,3,0,0,0,29.5,1,1713.52,1
5806,18494502,390,1,0,61,6,0.0,1,0,1,179519.3,0.0,0.14285714285714285,3,0.575,0,1,0,2,8.714285714285714,0,5000.0,0
5807,17446275,565,1,0,50,5,135582.99,2,1,0,199937.69,0.6781228285530929,0.3333333333333333,2,0.35,0,0,0,1,8.333333333333334,1,5000.0,1
5808,16311764,742,2,1,82,4,246405.6,2,0,1,41332.9,5.961344078347313,0.4,3,0.65,3,0,0,1,16.4,0,2294.2,0
5809,18680768,357,0,1,29,9,40981.52,1,0,0,82612.51,0.4960631741709074,0.1,0,0.075,0,0,0,2,2.9,0,5000.0,0
5810,17964932,547,2,1,45,0,62392.31,2,0,1,53474.96,1.1667356696354774,2.0,1,0.65,0,0,0,0,45.0,0,2246.71,0
5811,16707488,559,1,0,47,7,0.0,1,0,1,48951.45,0.0,0.125,2,0.575,0,1,0,2,5.875,0,2749.25,0
5812,10618528,604,0,0,25,6,142722.15,1,0,0,143590.15,0.9939480949905339,0.14285714285714285,0,0.075,1,0,0,2,3.5714285714285716,1,5000.0,0
5813,17120132,788,1,1,24,2,0.0,1,0,1,187806.09,0.0,0.3333333333333333,0,0.575,3,1,0,0,8.0,0,5000.0,0
5814,16846345,621,1,0,84,2,238155.35,2,0,1,85687.47,2.77931616704091,0.6666666666666666,3,0.65,1,0,0,0,28.0,0,4177.25,0
5815,13666906,507,1,1,76,1,175599.29,1,0,1,169749.22,1.0344569214696748,0.5,3,0.575,0,0,1,0,38.0,0,5000.0,1
5816,18717326,518,2,0,45,6,0.0,2,0,1,176142.19,0.0,0.2857142857142857,1,0.65,0,1,0,2,6.428571428571429,0,5000.0,0
5817,11585099,643,0,1,37,7,0.0,2,0,0,140726.92,0.0,0.25,1,0.15,1,1,0,2,4.625,0,5000.0,0
5818,18184443,464,0,1,48,3,120292.46,2,0,0,158022.98,0.7612291501580962,0.5,2,0.15,0,0,0,1,12.0,1,5000.0,0
5819,10961738,677,0,1,70,4,203311.61,1,0,1,27030.21,7.521365488263381,0.2,3,0.575,2,0,0,1,14.0,0,1286.71,1
5820,10006307,510,0,0,40,10,0.0,1,0,1,160310.92,0.0,0.09090909090909091,1,0.575,0,1,0,2,3.6363636363636362,0,5000.0,0
5821,12280461,333,1,0,22,7,185878.24,1,1,0,38445.1,4.834774918652347,0.125,0,0.275,0,0,0,2,2.75,1,2160.95,1
5822,13600110,594,2,1,49,6,172104.14,2,0,1,147627.69,1.165790606148439,0.2857142857142857,2,0.65,1,0,0,2,7.0,0,5000.0,0
5823,11056346,438,1,1,62,1,0.0,1,0,1,191611.07,0.0,0.5,3,0.575,0,1,0,0,31.0,0,5000.0,0
5824,17360610,497,0,0,57,6,0.0,1,0,0,64071.58,0.0,0.14285714285714285,2,0.075,0,1,0,2,8.142857142857142,0,3413.84,0
5825,18210317,478,0,1,30,4,0.0,1,0,1,101217.39,0.0,0.2,0,0.575,0,1,0,1,6.0,0,4809.95,0
5826,16183432,375,0,0,81,9,68805.58,1,0,1,99572.23,0.6910048011900388,0.1,3,0.575,0,0,0,2,8.1,0,5000.0,0
5827,15393692,459,1,1,65,2,0.0,1,0,1,46021.42,0.0,0.3333333333333333,3,0.575,0,1,0,0,21.666666666666668,0,1921.94,0
5828,17976595,803,0,0,72,10,156396.28,1,0,1,13583.06,11.513220642429436,0.09090909090909091,3,0.575,4,0,0,2,6.545454545454546,0,882.02,0
5829,14704815,476,1,0,89,10,113465.89,3,1,0,154958.03,0.7322315453316919,0.2727272727272727,3,0.425,0,0,0,2,8.090909090909092,1,5000.0,1
5830,19668865,703,2,1,56,8,30079.54,2,0,0,179286.56,0.16777259950439397,0.2222222222222222,2,0.15,2,0,0,2,6.222222222222222,0,5000.0,0
5831,13785239,525,1,0,61,5,111379.61,1,1,0,60986.24,1.8262772671791674,0.16666666666666666,3,0.275,0,0,0,1,10.166666666666666,1,3074.94,1
5832,11856161,336,0,1,75,6,0.0,2,0,1,137759.17,0.0,0.2857142857142857,3,0.65,0,1,0,2,10.714285714285714,0,5000.0,0
5833,17447458,761,0,0,76,9,124391.97,1,0,1,126291.36,0.9849524547644846,0.1,3,0.575,3,0,0,2,7.6,0,5000.0,0
5834,13823055,799,1,0,81,9,0.0,2,1,0,71661.9,0.0,0.2,3,0.35,3,1,0,2,8.1,0,5000.0,1
5835,10560459,429,1,1,70,8,0.0,1,1,0,61906.14,0.0,0.1111111111111111,3,0.275,0,1,0,2,7.777777777777778,0,3655.01,1
5836,17732964,393,0,0,22,1,97445.57,2,0,0,175348.44,0.5557221625572343,1.0,0,0.15,0,0,0,0,11.0,1,5000.0,0
5837,11103943,812,2,1,44,4,0.0,1,1,0,85510.23,0.0,0.2,1,0.275,4,1,0,1,8.8,0,4063.73,0
5838,14271149,353,1,0,62,8,157575.91,2,0,0,199447.49,0.7900581749202514,0.2222222222222222,3,0.15,0,0,1,2,6.888888888888889,1,5000.0,1
5839,19432408,789,0,0,51,1,81685.88,1,1,0,168056.8,0.48605824900718686,0.5,2,0.275,3,0,0,0,25.5,1,5000.0,1
5840,16466797,395,0,0,21,7,147681.59,2,1,0,168529.26,0.8762912369564967,0.25,0,0.35,0,0,0,2,2.625,1,5000.0,0
5841,11251956,777,0,1,38,3,222049.96,1,1,0,51371.1,4.322384329237076,0.25,1,0.275,3,0,0,1,9.5,1,2295.69,0
5842,15129072,814,0,0,41,6,216780.38,2,0,0,88821.08,2.4406136402119833,0.2857142857142857,1,0.15,4,0,0,2,5.857142857142857,1,5000.0,0
5843,12065994,432,0,1,20,10,0.0,2,0,1,33165.7,0.0,0.18181818181818182,0,0.65,0,1,0,2,1.8181818181818181,0,2507.4,0
5844,13752757,421,1,1,75,9,120458.58,1,0,0,81503.63,1.4779354252635708,0.1,3,0.075,0,0,0,2,7.5,1,5000.0,1
5845,11356252,358,0,0,46,4,0.0,1,1,0,199616.15,0.0,0.2,2,0.275,0,1,0,1,9.2,0,5000.0,1
5846,14414376,733,2,1,77,7,0.0,2,1,0,130150.25,0.0,0.25,3,0.35,2,1,0,2,9.625,0,5000.0,0
5847,11293157,492,2,1,83,0,0.0,1,1,0,73766.16,0.0,1.0,3,0.275,0,1,0,0,83.0,0,2655.69,0
5848,16200401,654,0,1,84,7,0.0,1,0,1,65497.89,0.0,0.125,3,0.575,1,1,0,2,10.5,0,3678.55,0
5849,17175422,638,0,0,86,1,0.0,2,0,1,50605.68,0.0,1.0,3,0.65,1,1,0,0,43.0,0,2295.66,0
5850,19278793,585,2,0,55,10,20102.35,2,1,0,30997.13,0.6485020225413597,0.18181818181818182,2,0.35,1,0,0,2,5.0,0,2343.74,0
5851,18007668,433,2,1,36,3,89552.98,1,1,1,42189.28,2.122597432394381,0.25,1,0.775,0,0,0,1,9.0,0,1884.3,0
5852,16433357,501,2,1,24,7,45777.86,1,1,0,79602.44,0.5750738912790704,0.125,0,0.275,0,0,0,2,3.0,0,4471.04,0
5853,16057242,575,0,0,64,7,19830.85,1,0,1,91431.3,0.2168910767857748,0.125,3,0.575,0,0,0,2,8.0,0,5000.0,0
5854,10095472,351,0,1,27,2,47323.96,2,1,0,82622.89,0.5727636401529872,0.6666666666666666,0,0.35,0,0,0,0,9.0,0,4025.89,0
5855,14072081,522,0,0,36,9,116711.53,1,0,0,38950.5,2.996329538015224,0.1,1,0.075,0,0,0,2,3.6,1,2413.1,0
5856,18317330,691,2,0,36,2,141942.09,1,1,1,63206.82,2.2456412829931485,0.3333333333333333,1,0.775,2,0,0,0,12.0,0,2641.15,0
5857,12373441,532,1,0,38,9,0.0,2,1,0,94390.45,0.0,0.2,1,0.35,0,1,0,2,3.8,0,5000.0,0
5858,18772876,517,1,1,45,5,0.0,2,0,0,25982.33,0.0,0.3333333333333333,1,0.15,0,1,0,1,7.5,0,1527.88,0
5859,11197747,763,1,0,42,5,201480.98,1,0,0,19533.47,10.314125747972685,0.16666666666666666,1,0.075,3,0,0,1,7.0,1,986.75,1
5860,13426560,594,0,0,57,2,0.0,1,1,1,160850.27,0.0,0.3333333333333333,2,0.775,1,1,0,0,19.0,0,5000.0,0
5861,16294310,706,1,1,89,0,54310.23,2,0,0,47958.57,1.1324169503604808,2.0,3,0.15,2,0,0,0,89.0,1,2015.02,0
5862,19821866,328,0,0,66,7,213214.52,2,0,0,67611.04,3.153499287996635,0.25,3,0.15,0,0,0,2,8.25,1,4432.02,1
5863,17060151,811,1,1,68,8,121256.29,2,0,0,29043.85,4.174794843147753,0.2222222222222222,3,0.15,4,0,0,2,7.555555555555555,1,2002.03,1
5864,14639750,727,1,0,30,9,193956.07,1,0,1,45068.06,4.303530404228534,0.1,0,0.575,2,0,0,2,3.0,0,2792.79,1
5865,19009644,755,1,0,26,10,6556.01,2,0,0,168939.65,0.03880658681022004,0.18181818181818182,0,0.15,3,0,0,2,2.3636363636363638,0,5000.0,0
5866,19284326,681,0,1,32,3,0.0,2,0,1,185566.07,0.0,0.5,1,0.65,2,1,0,1,8.0,0,5000.0,0
5867,15407067,596,2,1,81,6,88025.92,2,0,1,88300.84,0.9968752633014216,0.2857142857142857,3,0.65,1,0,0,2,11.571428571428571,0,5000.0,0
5868,10101600,591,1,1,30,10,77814.6,1,0,1,50411.24,1.543565610256557,0.09090909090909091,0,0.575,1,0,0,2,2.727272727272727,0,3267.59,0
5869,12996324,644,0,1,91,6,170337.24,1,0,1,142054.61,1.1990884414913288,0.14285714285714285,3,0.575,1,0,0,2,13.0,0,5000.0,0
5870,15023737,573,0,0,74,8,207013.11,2,0,1,48755.02,4.245898455206147,0.2222222222222222,3,0.65,0,0,0,2,8.222222222222221,0,3360.46,0
5871,12375526,701,1,1,80,7,216669.38,1,0,0,139395.57,1.5543379582438792,0.125,3,0.075,2,0,0,2,10.0,1,5000.0,1
5872,11733533,485,0,0,40,10,201179.03,1,1,0,140298.77,1.4339227355825317,0.09090909090909091,1,0.275,0,0,0,2,3.6363636363636362,1,5000.0,0
5873,16530454,723,0,1,29,3,203857.5,1,0,1,161971.49,1.2585933574275485,0.25,0,0.575,2,0,1,1,7.25,0,5000.0,1
5874,11909510,488,0,0,30,2,209595.43,1,0,0,58323.58,3.5936037601985302,0.3333333333333333,0,0.075,0,0,0,0,10.0,1,2437.79,0
5875,10152092,562,0,0,82,10,174923.83,2,1,1,70924.04,2.4663197934044168,0.18181818181818182,3,0.85,0,0,0,2,7.454545454545454,0,5000.0,0
5876,14096736,337,0,0,50,5,191178.48,1,1,0,57853.96,3.3044440787790714,0.16666666666666666,2,0.275,0,0,0,1,8.333333333333334,1,2917.77,0
5877,16464369,796,1,0,48,2,59184.18,1,1,1,131463.22,0.45019230327460963,0.3333333333333333,2,0.775,3,0,0,0,16.0,0,5000.0,0
5878,14789087,678,0,0,36,7,239525.79,2,1,1,195444.53,1.2255373146676725,0.25,1,0.85,2,0,1,2,4.5,0,5000.0,0
5879,19465767,437,1,0,44,9,128270.3,2,0,1,89791.26,1.4285229038672154,0.2,1,0.65,0,0,0,2,4.4,0,5000.0,0
5880,18638608,324,0,0,45,8,0.0,2,0,1,73967.0,0.0,0.2222222222222222,1,0.65,0,1,0,2,5.0,0,5000.0,0
5881,19447191,769,0,1,74,3,116363.61,1,1,0,120212.53,0.9679743203614435,0.25,3,0.275,3,0,0,1,18.5,1,5000.0,0
5882,19405765,300,0,1,79,10,206700.0,2,0,0,77177.32,2.6782132598895645,0.18181818181818182,3,0.15,0,0,0,2,7.181818181818182,1,5000.0,0
5883,15647276,565,2,1,53,0,0.0,1,1,0,31248.71,0.0,1.0,2,0.275,0,1,0,0,53.0,0,1125.1,0
5884,18683139,317,2,0,43,9,42388.16,2,0,1,104058.19,0.40734662647287573,0.2,1,0.65,0,0,0,2,4.3,0,5000.0,0
5885,14655210,682,0,0,51,2,112468.52,1,1,1,121343.51,0.9268529742301486,0.3333333333333333,2,0.775,2,0,0,0,17.0,0,5000.0,0
5886,11102304,412,0,0,31,2,190007.38,2,0,1,92159.42,2.0617026267892444,0.6666666666666666,1,0.65,0,0,0,0,10.333333333333334,0,4491.97,0
5887,12671891,535,0,0,23,3,175024.07,1,0,0,155296.3,1.1270258401144129,0.25,0,0.075,0,0,1,1,5.75,1,5000.0,0
5888,14989787,614,0,1,35,4,51445.46,2,0,1,138778.83,0.37069839327516113,0.4,1,0.65,1,0,0,1,7.0,0,5000.0,0
5889,13052843,504,2,0,19,0,187002.5,1,1,0,97315.69,1.9215871398831998,1.0,0,0.275,0,0,0,0,19.0,1,3505.35,0
5890,13601910,675,0,1,20,7,170336.52,1,0,1,190380.74,0.8947103855653383,0.125,0,0.575,2,0,1,2,2.5,0,5000.0,0
5891,13228673,579,2,1,35,1,64871.96,2,0,0,121519.07,0.533837414675617,1.0,1,0.15,0,0,0,0,17.5,1,5000.0,0
5892,11398924,531,1,0,85,1,80356.33,1,1,0,78401.64,1.024918676207842,0.5,3,0.275,0,0,0,0,42.5,1,3049.19,1
5893,16361945,477,1,1,31,0,0.0,1,0,1,81253.71,0.0,1.0,1,0.575,0,1,0,0,31.0,0,2925.23,0
5894,17401417,525,2,0,70,10,170063.31,1,1,1,14145.12,12.021904946373986,0.09090909090909091,3,0.775,0,0,0,2,6.363636363636363,0,918.43,0
5895,11572386,476,0,0,29,0,238103.05,1,0,1,137602.76,1.7303527897784186,1.0,0,0.575,0,0,0,0,29.0,0,4956.18,0
5896,12183230,617,2,0,52,8,0.0,1,0,0,151563.88,0.0,0.1111111111111111,2,0.075,1,1,0,2,5.777777777777778,0,5000.0,0
5897,11094278,721,0,1,63,6,173864.77,1,0,0,52373.51,3.3196448043141595,0.14285714285714285,3,0.075,2,0,0,2,9.0,1,2792.43,1
5898,10350817,628,2,1,60,9,0.0,2,1,1,155983.47,0.0,0.2,2,0.85,1,1,0,2,6.0,0,5000.0,0
5899,19174412,317,1,1,77,4,0.0,2,1,1,138733.93,0.0,0.4,3,0.85,0,1,0,1,15.4,0,5000.0,0
5900,10672378,765,0,1,37,9,0.0,2,1,1,20359.87,0.0,0.2,1,0.85,3,1,0,2,3.7,0,1471.05,0
5901,12493150,733,2,1,73,5,123023.26,1,0,1,60480.27,2.034072035855067,0.16666666666666666,3,0.575,2,0,0,1,12.166666666666666,0,3049.67,0
5902,12295278,751,0,1,48,1,0.0,1,1,0,199990.37,0.0,0.5,2,0.275,3,1,0,0,24.0,0,5000.0,0
5903,15522672,327,0,0,51,9,241294.88,2,1,0,11511.7,20.959017432921904,0.2,2,0.35,0,0,0,2,5.1,1,834.03,0
5904,17151887,753,2,0,41,4,45867.45,2,0,1,184848.19,0.24813443867403476,0.4,1,0.65,3,0,0,1,8.2,0,5000.0,0
5905,11004453,557,0,0,92,0,95801.85,1,1,0,165288.28,0.5796011090374403,1.0,3,0.275,0,0,0,0,92.0,1,5000.0,1
5906,16285593,765,2,1,79,7,146156.93,2,0,1,148235.14,0.985973663372508,0.25,3,0.65,3,0,0,2,9.875,0,5000.0,0
5907,12581707,730,1,0,52,3,90924.84,2,0,0,115750.51,0.7855175280218807,0.5,2,0.15,2,0,0,1,13.0,1,5000.0,0
5908,13782044,784,1,1,73,9,48132.16,2,1,1,58230.4,0.8265671098410824,0.2,3,0.85,3,0,0,2,7.3,0,4207.31,0
5909,14837108,367,0,1,86,1,151644.0,1,1,1,41076.84,3.69162546034553,0.5,3,0.775,0,0,0,0,43.0,0,1598.62,0
5910,19168897,605,0,1,39,8,14648.38,2,0,1,20866.01,0.7019874912601278,0.2222222222222222,1,0.65,1,0,0,2,4.333333333333333,0,1437.56,1
5911,13522415,701,2,0,42,9,0.0,1,0,0,116689.95,0.0,0.1,1,0.075,2,1,0,2,4.2,0,5000.0,0
5912,16883033,627,0,0,75,1,0.0,1,0,0,177276.65,0.0,0.5,3,0.075,1,1,0,0,37.5,0,5000.0,0
5913,11943568,747,1,1,39,6,122160.84,1,1,0,38968.81,3.134755853313116,0.14285714285714285,1,0.275,3,0,0,2,5.571428571428571,1,2077.72,1
5914,16451840,700,0,0,25,7,0.0,2,0,0,55570.75,0.0,0.25,0,0.15,2,1,0,2,3.125,0,3641.21,0
5915,14733749,319,0,0,62,10,209400.8,2,1,1,38309.59,5.465872491131043,0.18181818181818182,3,0.85,0,0,0,2,5.636363636363637,0,2898.31,0
5916,14800135,409,1,1,33,3,0.0,1,0,0,128353.85,0.0,0.25,1,0.075,0,1,0,1,8.25,0,5000.0,1
5917,11674391,649,2,0,62,5,0.0,1,1,0,154879.01,0.0,0.16666666666666666,3,0.275,1,1,0,1,10.333333333333334,0,5000.0,0
5918,12853506,498,2,1,25,4,240797.18,2,1,0,169786.27,1.4182287046608384,0.4,0,0.35,0,0,1,1,5.0,1,5000.0,1
5919,11755917,496,2,1,53,4,0.0,2,1,1,54965.15,0.0,0.4,2,0.85,0,1,0,1,10.6,0,3047.37,0
5920,11287406,802,0,0,35,10,83867.45,2,1,1,143118.4,0.5859963778495438,0.18181818181818182,1,0.85,4,0,0,2,3.1818181818181817,0,5000.0,0
5921,15037725,349,0,1,57,7,0.0,2,0,0,95550.51,0.0,0.25,2,0.15,0,1,0,2,7.125,0,5000.0,1
5922,12487971,588,0,0,34,1,124502.83,1,0,0,198003.4,0.6287881986460907,0.5,1,0.075,1,0,0,0,17.0,1,5000.0,0
5923,13341592,471,1,1,36,9,223661.74,1,0,0,143534.18,1.5582363849754464,0.1,1,0.075,0,0,0,2,3.6,1,5000.0,1
5924,18991255,328,0,0,85,1,142271.95,1,1,0,29502.68,4.822176420026248,0.5,3,0.275,0,0,0,0,42.5,1,1148.5,1
5925,16126751,506,1,0,91,9,166898.87,2,0,1,67816.66,2.460994230706279,0.2,3,0.65,0,0,0,2,9.1,0,4900.86,1
5926,13735204,523,0,0,42,4,41538.77,2,0,0,138693.68,0.29949793315792644,0.4,1,0.15,0,0,0,1,8.4,0,5000.0,0
5927,13210524,550,2,0,66,7,0.0,1,1,1,142674.5,0.0,0.125,3,0.775,0,1,0,2,8.25,0,5000.0,0
5928,14286858,388,2,0,44,9,11502.94,1,0,1,84498.46,0.13613033740097275,0.1,1,0.575,0,0,0,2,4.4,0,5000.0,0
5929,13631181,701,2,1,30,9,149119.88,1,1,1,66533.2,2.2412515668633577,0.1,0,0.775,2,0,0,2,3.0,0,4121.45,0
5930,16499826,496,0,1,25,1,142816.91,2,1,1,58591.95,2.4374418765397547,1.0,0,0.85,0,0,0,0,12.5,0,2659.27,1
5931,13142795,615,2,0,84,4,0.0,1,1,0,71410.37,0.0,0.2,3,0.275,1,1,0,1,16.8,0,3393.59,0
5932,17833886,600,0,1,22,0,61872.64,2,0,0,26589.26,2.32689112479532,2.0,0,0.15,1,0,0,0,22.0,1,1117.53,0
5933,16238243,611,0,1,54,7,115993.11,1,1,0,79275.63,1.4631438041702831,0.125,2,0.275,1,0,0,2,6.75,1,4453.45,0
5934,16148540,578,0,0,34,4,30426.7,1,1,0,40945.34,0.7430871721379738,0.2,1,0.275,0,0,0,1,6.8,0,1946.18,0
5935,13122516,465,0,1,75,10,213973.85,1,1,1,51872.6,4.1249084312636874,0.09090909090909091,3,0.775,0,0,0,2,6.818181818181818,0,3363.57,0
5936,16523286,570,1,1,28,6,208810.88,1,1,0,53847.14,3.8777733084188237,0.14285714285714285,0,0.275,0,0,0,2,4.0,1,2871.21,1
5937,18088093,592,0,0,61,4,0.0,1,1,0,42727.27,0.0,0.2,3,0.275,1,1,0,1,12.2,0,2030.56,0
5938,13266684,310,0,0,43,1,225887.02,1,0,1,105497.77,2.1411341572987057,0.5,1,0.575,0,0,0,0,21.5,0,4104.02,0
5939,15038031,698,1,0,57,3,155304.12,2,1,0,135958.61,1.1422812995712477,0.5,2,0.35,2,0,0,1,14.25,1,5000.0,1
5940,13264968,545,2,1,31,8,125274.09,2,0,1,175307.53,0.7145920965739659,0.2222222222222222,1,0.65,0,0,0,2,3.4444444444444446,0,5000.0,0
5941,14093519,461,1,1,26,1,151995.1,2,1,0,109503.17,1.3880302457888134,1.0,0,0.35,0,0,0,0,13.0,1,4968.67,1
5942,11489334,315,1,0,31,9,25932.03,1,0,0,19996.77,1.2967460871887215,0.1,1,0.075,0,0,0,2,3.1,0,1238.47,0
5943,10628930,467,0,1,61,6,0.0,1,0,0,72508.63,0.0,0.14285714285714285,3,0.075,0,1,0,2,8.714285714285714,0,3863.35,0
5944,10247882,523,2,0,66,5,141788.29,2,0,0,110765.1,1.2800693533490843,0.3333333333333333,3,0.15,0,0,0,1,11.0,1,5000.0,0
5945,16748280,760,0,1,85,5,32500.12,1,0,1,146193.26,0.22230777049659814,0.16666666666666666,3,0.575,3,0,0,1,14.166666666666666,0,5000.0,0
5946,11755491,656,0,1,88,0,203350.25,2,1,1,53250.36,3.8186865086638164,2.0,3,0.85,1,0,0,0,88.0,0,2238.74,0
5947,17958369,530,0,1,74,2,0.0,2,1,0,153612.46,0.0,0.6666666666666666,3,0.35,0,1,0,0,24.666666666666668,0,5000.0,0
5948,16139830,369,1,1,18,5,107520.27,1,0,0,149634.51,0.7185478233074488,0.16666666666666666,0,0.075,0,0,0,1,3.0,1,5000.0,1
5949,19036546,451,0,1,70,5,0.0,1,1,1,152251.59,0.0,0.16666666666666666,3,0.775,0,1,0,1,11.666666666666666,0,5000.0,0
5950,19709615,805,1,0,70,2,43692.92,1,1,1,136408.48,0.32030706370261064,0.3333333333333333,3,0.775,4,0,0,0,23.333333333333332,0,5000.0,0
5951,13064570,370,0,0,70,8,0.0,1,0,1,54138.54,0.0,0.1111111111111111,3,0.575,0,1,0,2,7.777777777777778,0,3196.38,0
5952,12101964,647,0,1,67,4,123675.85,1,0,1,121400.16,1.018736970882321,0.2,3,0.575,1,0,0,1,13.4,0,5000.0,1
5953,14816802,584,0,0,69,4,31163.07,2,1,1,62492.6,0.498660182802719,0.4,3,0.85,1,0,0,1,13.8,0,3465.06,0
5954,16621404,419,0,1,61,8,50855.99,1,0,1,184083.04,0.2762650689326462,0.1111111111111111,3,0.575,0,0,0,2,6.777777777777778,0,5000.0,0
5955,15179730,781,0,1,64,1,10682.16,1,1,0,19900.48,0.536752040551758,0.5,3,0.275,3,0,0,0,32.0,0,774.1,1
5956,13271420,517,1,0,69,0,0.0,1,0,1,138621.37,0.0,1.0,3,0.575,0,1,0,0,69.0,0,4990.49,0
5957,14284932,664,1,0,21,3,0.0,1,1,1,175496.94,0.0,0.25,0,0.775,1,1,0,1,5.25,0,5000.0,0
5958,14400787,353,0,0,56,0,203649.14,2,0,1,73633.56,2.7656733468632124,2.0,2,0.65,0,0,0,0,56.0,0,3094.67,0
5959,11636652,832,1,1,27,4,91949.64,1,1,1,58168.96,1.5807066052649856,0.2,0,0.775,4,0,0,1,5.4,0,2765.4,0
5960,11194482,312,0,1,87,1,173423.46,2,1,1,31236.19,5.551826524729017,1.0,3,0.85,0,0,0,0,43.5,0,1418.61,0
5961,18029131,471,0,0,92,7,0.0,2,1,1,108456.48,0.0,0.25,3,0.85,0,1,0,2,11.5,0,5000.0,0
5962,14110241,804,0,0,29,0,108734.42,2,0,0,45881.96,2.3698213890298274,2.0,0,0.15,4,0,0,0,29.0,1,1928.4,0
5963,14312220,651,0,0,84,2,228888.17,1,1,0,121929.17,1.877207011193374,0.3333333333333333,3,0.275,1,0,0,0,28.0,1,5000.0,0
5964,10038390,672,0,0,53,2,195743.65,1,1,1,118764.26,1.6481557822548445,0.3333333333333333,2,0.775,2,0,0,0,17.666666666666668,0,4961.76,0
5965,19525673,473,1,1,68,6,48324.88,2,1,1,34637.03,1.3951393887008008,0.2857142857142857,3,0.85,0,0,0,2,9.714285714285714,0,2153.62,0
5966,10237102,729,0,0,66,4,113837.24,1,1,1,141433.05,0.8048785988946793,0.2,3,0.775,2,0,0,1,13.2,0,5000.0,0
5967,17963818,813,2,0,26,8,233044.94,1,1,1,184297.01,1.2645005770816515,0.1111111111111111,0,0.775,4,0,1,2,2.888888888888889,0,5000.0,0
5968,19212429,642,0,1,86,8,0.0,1,0,1,186906.49,0.0,0.1111111111111111,3,0.575,1,1,0,2,9.555555555555555,0,5000.0,1
5969,11003217,420,1,1,66,4,19120.72,2,0,1,38303.27,0.49917985644942464,0.4,3,0.65,0,0,0,1,13.2,0,2123.79,0
5970,18458931,799,2,0,54,0,70479.89,2,0,0,166409.71,0.4235297716114546,2.0,2,0.15,3,0,0,0,54.0,1,5000.0,0
5971,17589234,302,0,1,64,10,6189.54,2,0,0,152061.06,0.04070403886413219,0.18181818181818182,3,0.15,0,0,0,2,5.818181818181818,0,5000.0,0
5972,13022050,793,0,0,91,3,36139.38,2,1,1,192652.99,0.18758697912251907,0.5,3,0.85,3,0,0,1,22.75,0,5000.0,0
5973,10843883,305,1,0,66,5,109436.28,2,0,1,56811.88,1.9262582710117848,0.3333333333333333,3,0.65,0,0,0,1,11.0,0,3341.64,0
5974,13622599,332,2,1,67,10,192286.88,3,0,0,119478.35,1.6093733352248736,0.2727272727272727,3,0.225,0,0,0,2,6.090909090909091,1,5000.0,1
5975,13247772,323,2,1,83,7,57361.65,1,1,0,111826.07,0.5129495926165284,0.125,3,0.275,0,0,0,2,10.375,1,5000.0,1
5976,19603746,404,0,0,70,6,213166.05,1,1,0,167419.13,1.2732402608933584,0.14285714285714285,3,0.275,0,0,1,2,10.0,1,5000.0,1
5977,15004835,700,2,1,28,3,0.0,2,0,1,24382.9,0.0,0.5,0,0.65,2,1,0,1,7.0,0,1270.08,0
5978,11804193,518,0,0,79,9,118723.91,2,1,1,109273.7,1.0864720745058096,0.2,3,0.85,0,0,0,2,7.9,0,5000.0,0
5979,11402125,343,0,1,85,2,248072.87,2,0,1,95575.72,2.5955365490675972,0.6666666666666666,3,0.65,0,0,0,0,28.333333333333332,0,4658.95,0
5980,13407349,487,1,0,73,5,146564.25,1,0,1,196978.24,0.7440593739726075,0.16666666666666666,3,0.575,0,0,0,1,12.166666666666666,0,5000.0,1
5981,19503632,849,1,1,29,3,0.0,1,1,1,166002.29,0.0,0.25,0,0.775,4,1,0,1,7.25,0,5000.0,0
5982,17171451,589,1,1,57,1,32089.32,3,1,0,191551.17,0.16752261276914795,1.5,2,0.425,1,0,0,0,28.5,0,5000.0,0
5983,10349979,701,2,0,22,3,130669.88,1,0,0,142095.18,0.9195875638599152,0.25,0,0.075,2,0,0,1,5.5,1,5000.0,0
5984,15478825,446,0,1,75,2,230844.55,2,1,0,55380.84,4.168235472133103,0.6666666666666666,3,0.35,0,0,0,0,25.0,1,2700.54,1
